-81.45822646,-126.9513245
-85.09959377,-128.7720082
-90.56164474,-125.1306409
-86.11108469,-111.7789607
-77.81685916,-97.41578967
-66.48816086,-86.28938956
-56.83383956,-78.09182547
-47.13137566,-70.66337655
-40.30933072,-61.26411464
-34.85169478,-50.95524674
-33.00444339,-46.58382701
-34.36784066,-34.85861049
-35.06983366,-21.55036201
-35.86518681,-9.75262363
-32.15353878,6.684674785
-25.1279193,19.27776631
-16.7683947,29.76752981
-9.468228041,39.91932408
-0.913345234,49.95705324
5.088949224,57.98030278
6.778222549,62.45236247
6.675969867,68.38473891
9.407786382,75.0506378
13.21577304,79.64313425
17.0237597,82.39470482
19.09331766,84.11337946
20.33505244,87.50745452
22.15626345,91.23265886
24.63973301,94.79229856
27.04042025,91.23265886
29.19276054,87.50745452
30.46851459,83.35681831
36.53723046,82.39470482
42.16189395,80.32246038
48.52273036,75.0506378
49.4147495,73.48492809
53.28880828,77.39920236
58.56936766,77.66015398
56.52056054,73.48492809
53.28880828,70.15041126
53.09865033,64.63583085
52.14786061,57.98030278
50.62659705,52.65588032
39.02696241,43.33814102
43.42152873,41.48033767
50.62659705,41.49896825
58.56936766,41.75935324
46.06280637,48.09208965
68.11122625,39.91932408
77.02092381,39.91932408
83.79093365,32.12510847
79.88515874,29.76752981
71.81322394,29.76752981
61.39782419,29.76752981
50.62659705,29.76752981
39.02696241,26.6570236
68.11122625,29.8942344
71.81322394,26.6570236
73.22766103,22.79589652
71.81322394,15.72085387
67.1478032,13.30538674
63.87115712,17.01261712
63.87115712,21.6095828
58.56936766,25.76168083
30.46851459,24.31355866
24.63973301,15.72085387
19.09331766,6.684674785
17.0237597,-1.724940717
19.09331766,-6.143086303
27.04042025,-9.75262363
30.46851459,-17.74748604
36.53723046,-28.01291657
46.06280637,-30.69085497
56.61223052,-31.80666264
68.11122625,-37.60886251
63.87115712,-40.73312397
50.62659705,-42.96473931
36.53723046,-43.18790084
27.04042025,-40.73312397
19.09331766,-37.60886251
15.44510438,-37.60886251
10.75871218,-37.60886251
29.19276054,-41.58403067
26.06095105,-50.95524674
22.15626345,-55.46178517
15.05878564,-61.26411464
9.407786382,-69.4894379
0,-74.53209705
-0.913345234,-69.79505361
3.751004529,-62.91870023
6.778222549,-53.13899764
1.385927778,-44.52687004
-6.647887423,-40.73312397
-14.45854109,-40.73312397
-20.70706402,-46.58382701
-25.1279193,-55.46178517
-29.41036383,-64.61140804
-34.85169478,-70.66337655
-45.48916351,-80.18149845
-54.14797165,-87.50317866
-66.08356449,-100.2479642
-69.52263362,-106.9238043
-74.17549185,-119.0616953
